time_s,vbus_raw,ibus_delta_raw,iq_actual_raw,id_actual_raw,iq_ref_raw,speed_raw,speed_rpm_est,target_speed_raw,target_speed_rpm_est,ramp_speed_raw,ramp_speed_rpm_est,tmos_raw,fault_state,mc_state,key_state,ctrl_mode,actual_angle_raw,target_angle_raw,angle_error_raw,actual_angle_deg,target_angle_deg,angle_error_deg,iq_abs_peak_raw
0.399962,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.399976,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.399991,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
0.400006,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
0.400021,3951,0,-7,-2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
0.400036,3951,0,-7,-2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
0.400051,3951,0,-7,-2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9188,0,-32768,50.47119140625,0.0,-180.0,9
0.400066,3951,0,-7,-2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9188,0,-32768,50.47119140625,0.0,-180.0,9
0.400081,3952,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9188,0,-32768,50.47119140625,0.0,-180.0,9
0.400096,3952,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9188,0,-32768,50.47119140625,0.0,-180.0,9
0.400111,3952,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,18
0.400125,3952,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,18
0.400140,3951,0,12,-6,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,18
0.400156,3951,0,12,-6,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,18
0.400171,3951,0,12,-6,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.400186,3951,0,12,-6,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.400202,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.400216,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.400231,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.400247,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.400261,3952,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.400276,3952,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.400291,3952,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.400305,3952,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.400320,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.400335,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.400349,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,9
0.400364,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,9
0.400380,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,9
0.400395,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,9
0.400410,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
0.400424,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
0.400439,3952,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
0.400454,3952,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
0.400469,3952,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
0.400484,3952,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
0.400499,3951,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
0.400513,3951,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
0.400528,3951,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,25
0.400543,3951,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,25
0.400558,3951,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,25
0.400572,3951,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,25
0.400587,3951,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.400603,3951,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.400618,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.400632,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.400647,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,15
0.400662,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,15
0.400677,3952,0,18,1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,15
0.400691,3952,0,18,1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,15
0.400706,3952,0,18,1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.400720,3952,0,18,1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.400735,3950,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.400750,3950,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.400777,3950,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,15
0.400792,3950,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,15
0.400807,3950,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,15
0.400823,3950,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,15
0.400838,3950,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.400854,3950,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.400869,3951,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.400884,3951,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.400899,3951,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,15
0.400913,3951,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,15
0.400928,3951,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,15
0.400943,3951,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,15
0.400963,3951,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,15
0.400978,3951,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,15
0.400993,3950,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,15
0.401008,3950,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,15
0.401023,3950,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.401038,3950,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.401053,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.401068,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,15
0.401082,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,15
0.401097,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,15
0.401112,3950,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,15
0.401128,3950,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,15
0.401143,3950,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,18
0.401157,3950,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,18
0.401172,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,18
0.401187,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,18
0.401202,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,12
0.401217,3951,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,12
0.401232,3944,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,12
0.401247,3944,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,12
0.401262,3944,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,15
0.401277,3944,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,15
0.401292,3906,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,15
0.401306,3906,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,15
0.401321,3906,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.401336,3906,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.401350,3924,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.401364,3924,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.401379,3924,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,15
0.401394,3924,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,15
0.401409,3949,0,18,1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,15
0.401424,3949,0,18,1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,15
0.401439,3949,0,18,1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,9
0.401454,3949,0,18,1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,9
0.401468,3947,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,9
0.401483,3947,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,9
0.401498,3947,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401512,3947,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401527,3940,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401542,3940,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401558,3940,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
0.401573,3940,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
0.401588,3924,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
0.401603,3924,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
0.401619,3924,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9186,0,-32768,50.460205078125,0.0,-180.0,25
0.401633,3924,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9186,0,-32768,50.460205078125,0.0,-180.0,25
0.401649,3927,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9186,0,-32768,50.460205078125,0.0,-180.0,25
0.401664,3927,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9186,0,-32768,50.460205078125,0.0,-180.0,25
0.401679,3927,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.401694,3927,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.401709,3927,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.401724,3927,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,9
0.401739,3927,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.401754,3927,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.401785,3906,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.401800,3906,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9184,0,-32768,50.44921875,0.0,-180.0,25
0.401815,3906,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,25
0.401830,3906,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,25
0.401846,3915,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,25
0.401862,3915,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,25
0.401877,3915,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401891,3915,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401906,3916,0,-7,-2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401921,3916,0,-7,-2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401936,3916,0,-7,-2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401951,3916,0,-7,-2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401966,3902,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401981,3902,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,9
0.401997,3902,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
0.402011,3902,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
0.402026,3926,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
0.402041,3926,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
0.402056,3926,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
0.402071,3926,0,6,11,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
1.271507,3888,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
1.271922,3888,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
1.271948,3888,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,7
1.271969,3888,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,7
1.271986,3906,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,7
1.272001,3906,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,7
1.272016,3906,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
1.272032,3906,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
1.272046,3893,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
1.272061,3893,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
1.272075,3893,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,9
1.272089,3893,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,9
1.272104,3904,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,9
1.272127,3904,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,9
1.272142,3904,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9189,0,-32768,50.4766845703125,0.0,-180.0,9
1.272156,3904,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9189,0,-32768,50.4766845703125,0.0,-180.0,9
1.272171,3900,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9189,0,-32768,50.4766845703125,0.0,-180.0,9
1.272185,3900,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9189,0,-32768,50.4766845703125,0.0,-180.0,9
1.272199,3900,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,15
1.272213,3900,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,15
1.272227,3929,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,15
1.272241,3929,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9178,0,-32768,50.416259765625,0.0,-180.0,15
1.272254,3929,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
1.272269,3929,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
1.272283,3937,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
1.272297,3937,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9179,0,-32768,50.4217529296875,0.0,-180.0,15
1.272310,3937,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
1.272324,3937,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
1.272337,3941,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
1.272351,3941,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
1.272365,3941,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,18
1.272379,3941,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,18
1.272393,3943,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,18
1.272406,3943,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9181,0,-32768,50.4327392578125,0.0,-180.0,18
1.272422,3943,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
1.272436,3943,0,15,9,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
1.272450,3944,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
1.272464,3944,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
1.272478,3944,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
1.272492,3944,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
1.272505,3945,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
1.272519,3945,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9182,0,-32768,50.438232421875,0.0,-180.0,18
1.272533,3945,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
1.272547,3945,0,9,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
1.272560,3944,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
1.272574,3944,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9180,0,-32768,50.42724609375,0.0,-180.0,18
1.272587,3944,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
1.272601,3944,0,2,-4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
1.272614,3944,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
1.272628,3944,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9185,0,-32768,50.4547119140625,0.0,-180.0,9
1.272641,3944,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,15
1.272654,3944,0,0,4,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,9183,0,-32768,50.4437255859375,0.0,-180.0,15
